8801056836016,550,2017,12,16,17,58,19
8808244100973,450,2017,12,17,6,40,3
8801056175870,750,2017,12,17,19,55,17
8801056175870,750,2017,12,18,5,46,48
8808244100973,450,2017,12,18,15,48,27
8808244100973,450,2017,12,20,9,32,33
8808244100973,450,2017,12,20,9,56,22
8801094523206,500,2017,12,24,4,56,40
8801094523206,500,2017,12,24,9,24,30
8801056175870,750,2017,12,25,20,35,7
8801037040029,700,2017,12,29,1,19,51
8801056175870,750,2017,12,29,22,28,21
8801056836016,550,2017,12,30,4,36,45
8808244100973,450,2017,12,30,7,8,45
8801094523206,500,2017,12,30,19,20,44
8808244100973,450,2018,1,2,19,23,8
8801094523206,500,2018,1,4,2,2,32
8801056175870,750,2018,1,4,15,2,48
8801056175870,750,2018,1,7,4,39,59
8808244100973,450,2018,1,8,1,53,11
8801094523206,500,2018,1,8,12,41,25
8801037040029,700,2018,1,10,7,4,47
8801094523206,500,2018,1,11,6,42,56
8801037040029,700,2018,1,11,15,28,29
8808244100973,450,2018,1,14,6,14,43
8801056175870,750,2018,1,14,11,58,33
8808244100973,450,2018,1,14,23,47,56
8801094523206,500,2018,1,15,17,21,59
8801094523206,500,2018,1,17,15,31,20
8801056836016,550,2018,1,17,16,10,12
8801037040029,700,2018,1,18,10,27,29
8801094523206,500,2018,1,19,14,19,50
8801056836016,550,2018,1,22,3,52,16
8801056836016,550,2018,1,22,5,42,26
8801056836016,550,2018,1,22,8,40,4
8801094523206,500,2018,1,24,3,34,25
8801056175870,750,2018,1,24,15,29,11
8801056175870,750,2018,1,24,17,2,35
8801056836016,550,2018,1,24,18,38,54
8801094523206,500,2018,1,27,19,1,23
8801056175870,750,2018,1,29,13,18,14
8801094523206,500,2018,1,30,11,5,36
8808244100973,450,2018,1,31,17,8,57
8801037040029,700,2018,1,31,20,16,43
8801094523206,500,2018,2,1,15,13,25
8801094523206,500,2018,2,5,3,29,16
8801037040029,700,2018,2,5,13,27,42
8801056175870,750,2018,2,6,3,33,23
8801037040029,700,2018,2,7,8,50,26
8801056175870,750,2018,2,7,23,12,23
8801037040029,700,2018,2,8,5,52,14
8808244100973,450,2018,2,10,14,12,26
8801037040029,700,2018,2,12,3,6,59
8808244100973,450,2018,2,12,17,27,12
8801056175870,750,2018,2,14,10,19,28
8801056836016,550,2018,2,14,22,28,47
8801094523206,500,2018,2,17,12,46,22
8801094523206,500,2018,2,19,8,22,44
8801056836016,550,2018,2,19,10,33,16
8801056836016,550,2018,2,21,22,20,54
8801094523206,500,2018,2,22,23,12,29
8801037040029,700,2018,2,23,6,47,24
8808244100973,450,2018,2,23,20,25,31
8801056175870,750,2018,2,24,12,9,2
8801094523206,500,2018,2,24,17,5,17
8801056836016,550,2018,2,25,3,46,12
8801056175870,750,2018,2,25,11,49,28
8808244100973,450,2018,2,26,13,34,31
8801094523206,500,2018,2,26,15,27,54
8801037040029,700,2018,2,27,9,26,57
8801056175870,750,2018,2,28,12,13,2
8801056836016,550,2018,3,3,13,35,59
8801056836016,550,2018,3,5,14,5,31
8801094523206,500,2018,3,7,8,18,59
8801037040029,700,2018,3,7,8,23,50
8801094523206,500,2018,3,7,22,29,31
8801037040029,700,2018,3,12,7,4,20
8808244100973,450,2018,3,12,13,10,6
8801056836016,550,2018,3,13,13,25,54
8801056175870,750,2018,3,18,9,24,26
8801056175870,750,2018,3,19,8,56,6
8801056836016,550,2018,3,20,12,14,49
8801056175870,750,2018,3,20,14,43,57
8801056175870,750,2018,3,21,1,29,51
8801056836016,550,2018,3,22,14,25,44
8801094523206,500,2018,3,23,17,18,12
8801056175870,750,2018,3,26,7,52,52
8801037040029,700,2018,3,26,11,46,47
8801056836016,550,2018,3,27,3,10,29
8801037040029,700,2018,3,27,9,20,10
8801056175870,750,2018,3,27,13,31,2
8801037040029,700,2018,4,1,5,0,12
8808244100973,450,2018,4,2,10,44,9
8801037040029,700,2018,4,2,21,5,0
8801056175870,750,2018,4,5,0,26,42
8801056175870,750,2018,4,6,20,44,34
8801037040029,700,2018,4,7,16,26,35
8808244100973,450,2018,4,9,17,6,11
8808244100973,450,2018,4,10,21,38,42
8801056175870,750,2018,4,10,22,40,33
8801037040029,700,2018,4,12,20,28,9
8801094523206,500,2018,4,13,4,22,5
8801056175870,750,2018,4,14,4,56,53
8801056836016,550,2018,4,14,22,32,10
8801094523206,500,2018,4,15,0,46,48
8801056175870,750,2018,4,15,1,48,3
8801056836016,550,2018,4,16,0,4,7
8801094523206,500,2018,4,17,20,5,55
8801037040029,700,2018,4,19,23,41,42
8801056836016,550,2018,4,20,10,8,50
8801056836016,550,2018,4,23,0,45,11
8801056836016,550,2018,4,23,5,10,32
8801037040029,700,2018,4,25,1,22,47
8801056175870,750,2018,4,28,18,8,48
8808244100973,450,2018,4,29,13,26,19
8801056175870,750,2018,4,30,1,24,3
8801037040029,700,2018,4,30,11,48,23
8808244100973,450,2018,4,30,15,15,7
8808244100973,450,2018,5,7,15,26,37
8801056175870,750,2018,5,8,20,47,13
8808244100973,450,2018,5,9,2,35,11
8801094523206,500,2018,5,9,13,43,53
8808244100973,450,2018,5,9,14,28,37
8808244100973,450,2018,5,11,12,50,53
8801094523206,500,2018,5,12,5,39,0
8801094523206,500,2018,5,12,13,14,20
8801056836016,550,2018,5,13,22,22,27
8801037040029,700,2018,5,14,7,39,28
8801056175870,750,2018,5,14,10,52,50
8801037040029,700,2018,5,14,12,30,22
8801056175870,750,2018,5,16,3,44,33
8801056836016,550,2018,5,16,11,9,44
8801056836016,550,2018,5,16,19,20,22
8801056175870,750,2018,5,17,16,33,23
8801037040029,700,2018,5,18,17,47,52
8801094523206,500,2018,5,22,20,52,7
8801056175870,750,2018,5,26,6,0,22
8801094523206,500,2018,5,26,9,13,50
8801056175870,750,2018,5,27,5,8,45
8808244100973,450,2018,5,27,17,14,57
8808244100973,450,2018,5,28,17,16,27
8801037040029,700,2018,5,30,4,53,19
8801056175870,750,2018,6,1,22,51,36
8801094523206,500,2018,6,2,21,48,2
8801056175870,750,2018,6,3,4,33,48
8801056836016,550,2018,6,3,9,10,58
8801056836016,550,2018,6,3,21,17,58
8801056175870,750,2018,6,4,3,34,17
8801094523206,500,2018,6,4,16,2,49
8808244100973,450,2018,6,5,5,43,42
8801037040029,700,2018,6,5,16,51,49
8801037040029,700,2018,6,7,2,22,45
8801037040029,700,2018,6,7,4,4,46
8808244100973,450,2018,6,7,7,25,20
8801056175870,750,2018,6,8,0,55,14
8808244100973,450,2018,6,8,16,11,20
8801056175870,750,2018,6,8,17,18,36
8801056836016,550,2018,6,9,14,56,33
8808244100973,450,2018,6,11,3,26,6
8801056836016,550,2018,6,12,18,21,58
8808244100973,450,2018,6,12,21,11,37
8808244100973,450,2018,6,13,19,19,4
8808244100973,450,2018,6,14,14,15,50
8801094523206,500,2018,6,14,18,23,45
8801094523206,500,2018,6,15,8,14,51
8801094523206,500,2018,6,16,4,52,24
8801037040029,700,2018,6,18,19,9,42
8801056175870,750,2018,6,22,0,51,22
8801056836016,550,2018,6,23,3,28,32
8801094523206,500,2018,6,24,21,57,41
8801056836016,550,2018,6,25,7,45,32
8808244100973,450,2018,6,25,8,7,2
8801094523206,500,2018,6,26,2,39,33
8801056836016,550,2018,6,27,6,9,59
8801056836016,550,2018,6,27,20,45,40
8801037040029,700,2018,6,29,16,42,4
8801056175870,750,2018,6,30,3,35,7
8801037040029,700,2018,6,30,3,50,4
8801094523206,500,2018,7,1,2,12,6
8801056175870,750,2018,7,1,14,39,12
8801037040029,700,2018,7,1,22,50,34
8801056836016,550,2018,7,2,1,48,8
8801094523206,500,2018,7,2,2,27,18
8801056836016,550,2018,7,2,18,35,18
8801056836016,550,2018,7,3,9,38,34
8801056836016,550,2018,7,5,5,24,12
8801037040029,700,2018,7,5,11,42,53
8801094523206,500,2018,7,5,14,10,0
8808244100973,450,2018,7,6,5,52,33
8801037040029,700,2018,7,9,2,59,36
8801037040029,700,2018,7,9,3,56,2
8801056175870,750,2018,7,9,14,51,10
8801037040029,700,2018,7,10,10,11,19
8801056836016,550,2018,7,11,8,25,39
8801056175870,750,2018,7,11,11,53,10
8801056175870,750,2018,7,11,13,16,2
8801094523206,500,2018,7,11,17,43,7
8801056836016,550,2018,7,11,19,2,29
8801037040029,700,2018,7,12,5,3,58
8801056175870,750,2018,7,15,2,55,3
8801037040029,700,2018,7,16,12,17,13
8801056175870,750,2018,7,17,12,49,47
8801037040029,700,2018,7,19,5,40,49
8801094523206,500,2018,7,20,21,6,32
8808244100973,450,2018,7,22,7,23,33
8801056175870,750,2018,7,24,15,25,6
8801094523206,500,2018,7,26,17,52,19
8808244100973,450,2018,7,27,22,26,20
8808244100973,450,2018,7,29,4,12,18
8801056836016,550,2018,7,29,18,48,35
8801056836016,550,2018,7,29,21,26,58
8801037040029,700,2018,7,29,21,39,19
8801056175870,750,2018,7,31,2,42,5
8808244100973,450,2018,7,31,12,36,0
8801056175870,750,2018,8,2,21,5,51
8801094523206,500,2018,8,3,13,0,19
8801037040029,700,2018,8,6,8,53,34
8801056836016,550,2018,8,7,18,22,46
8801037040029,700,2018,8,8,21,14,20
8801056836016,550,2018,8,8,21,37,50
8801056175870,750,2018,8,11,17,45,7
8801037040029,700,2018,8,12,19,15,57
8801094523206,500,2018,8,13,1,9,10
8801037040029,700,2018,8,13,5,49,48
8801056836016,550,2018,8,13,18,26,53
8801056175870,750,2018,8,14,0,35,54
8801037040029,700,2018,8,15,16,15,44
8808244100973,450,2018,8,15,17,41,51
8801037040029,700,2018,8,16,19,24,5
8801094523206,500,2018,8,16,20,11,5
8801094523206,500,2018,8,20,1,9,0
8801037040029,700,2018,8,20,2,53,13
8801056175870,750,2018,8,21,22,56,23
8801056836016,550,2018,8,26,0,11,27
8801056836016,550,2018,8,26,16,23,58
8801056836016,550,2018,8,26,19,6,27
8801094523206,500,2018,8,28,6,42,55
8801056836016,550,2018,8,29,9,2,18
8801056175870,750,2018,8,30,0,28,45
8801056836016,550,2018,9,1,15,43,32
8801037040029,700,2018,9,2,0,0,47
8801056836016,550,2018,9,2,20,28,24
8801037040029,700,2018,9,3,17,27,57
8808244100973,450,2018,9,3,23,37,41
8801094523206,500,2018,9,5,6,27,57
8801056175870,750,2018,9,5,18,19,17
8801056175870,750,2018,9,6,11,34,8
8801056175870,750,2018,9,7,9,20,49
8801056836016,550,2018,9,9,9,14,54
8801094523206,500,2018,9,10,18,16,56
8801094523206,500,2018,9,10,20,6,16
8808244100973,450,2018,9,14,0,4,40
8808244100973,450,2018,9,15,1,42,38
8808244100973,450,2018,9,15,15,49,0
8801056175870,750,2018,9,16,6,3,50
8808244100973,450,2018,9,18,14,55,14
8801037040029,700,2018,9,18,18,25,21
8801037040029,700,2018,9,18,21,48,48
8808244100973,450,2018,9,19,9,7,44
8801094523206,500,2018,9,20,16,35,8
8808244100973,450,2018,9,26,0,28,37
8808244100973,450,2018,9,26,3,40,40
8801056836016,550,2018,9,28,14,47,41
8801037040029,700,2018,9,28,15,47,39
8801056836016,550,2018,9,29,11,16,47
8801037040029,700,2018,9,30,23,58,0
8801056836016,550,2018,10,1,16,50,24
8801056175870,750,2018,10,2,16,56,42
8808244100973,450,2018,10,3,22,12,11
8801037040029,700,2018,10,4,11,39,8
8801056175870,750,2018,10,5,0,51,58
8801094523206,500,2018,10,6,0,54,51
8808244100973,450,2018,10,6,18,37,6
8801056836016,550,2018,10,8,6,54,56
8801056175870,750,2018,10,9,5,6,10
8801094523206,500,2018,10,9,21,34,38
8808244100973,450,2018,10,10,4,58,4
8801056836016,550,2018,10,10,5,10,1
8801056836016,550,2018,10,10,9,40,42
8801037040029,700,2018,10,11,2,54,31
8801094523206,500,2018,10,12,1,7,5
8808244100973,450,2018,10,12,2,43,19
8808244100973,450,2018,10,12,13,44,45
8801056175870,750,2018,10,17,23,8,13
8801056175870,750,2018,10,18,9,46,9
8801056836016,550,2018,10,24,7,6,2
8801094523206,500,2018,10,26,6,16,14
8801056175870,750,2018,10,27,8,59,27
8801056175870,750,2018,10,28,20,55,36
8801056836016,550,2018,10,31,9,34,52
8808244100973,450,2018,11,1,14,46,22
8801056175870,750,2018,11,3,22,36,34
8801094523206,500,2018,11,5,23,28,45
8801094523206,500,2018,11,8,18,55,58
8808244100973,450,2018,11,8,22,40,54
8801037040029,700,2018,11,9,9,59,18
8808244100973,450,2018,11,10,16,43,49
8801056175870,750,2018,11,11,5,16,59
8801056836016,550,2018,11,11,7,18,38
8801056836016,550,2018,11,11,14,41,4
8808244100973,450,2018,11,13,21,11,29
8808244100973,450,2018,11,15,1,19,36
8801056836016,550,2018,11,15,16,23,53
8801037040029,700,2018,11,16,22,16,15
8801037040029,700,2018,11,18,8,55,31
8801056175870,750,2018,11,18,23,9,4
8801037040029,700,2018,11,19,8,31,7
8801037040029,700,2018,11,21,22,16,27
8801094523206,500,2018,11,24,10,24,18
8801094523206,500,2018,11,24,13,42,56
8801056175870,750,2018,11,25,8,15,44
8801056836016,550,2018,11,27,15,49,3
8808244100973,450,2018,12,1,0,9,24
8808244100973,450,2018,12,1,1,28,33
8801056836016,550,2018,12,2,4,0,51
8801056175870,750,2018,12,3,19,10,18
8801056175870,750,2018,12,4,3,56,35
8801037040029,700,2018,12,4,23,46,45
8801094523206,500,2018,12,5,0,34,51
8801056836016,550,2018,12,6,13,21,11
8801094523206,500,2018,12,8,20,26,38
8801056175870,750,2018,12,9,8,26,11
8801037040029,700,2018,12,9,22,6,47
8801056175870,750,2018,12,10,23,15,52
8808244100973,450,2018,12,11,2,28,43
8801094523206,500,2018,12,12,2,17,20
8801037040029,700,2018,12,12,2,49,20
8801037040029,700,2018,12,13,1,17,45
